source,title,price_million_vnd,price_raw,price_per_m2_million,area_m2,bedrooms,floors,frontage_m,road_width_m,direction,property_type,legal_status,district,address,description,url,scraped_at
homedy_land_list,"Bán đất 3 mặt tiền đường Võ Nguyên Giáp giao Đỗ Bá Phường Mỹ An, TP Đà Nẵng.",500000.0,500 Tỷ,341.76,1463.0,,,,,,land,,Ngu Hanh Son,Ngu Hanh Son,"Lô đất thuộc khu phức hợp đô thị thương mại dịch vụ Royal Era 1, Phường Mỹ An, Quận Ngũ Hành Sơn, TP Đà Nẵng.thông tin cụ thể: Diện tích: ...",https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/3-mat-tien-duong-vo-nguyen-giap-giao-do-ba-phuong-my-an-tp-es3128238,2026-05-18T22:09:57
homedy_land_list,"Bán đất 3 mặt tiền đường Võ Nguyên Giáp, Phường Mỹ An, TP Đà Nẵng.",200000.0,200 - 1000 Tỷ,200.0,1000.0,,,,,,land,,Ngu Hanh Son,Ngu Hanh Son,"Lô đất thuộc khu phức hợp đô thị thương mại dịch vụ Royal Era 1, Phường Mỹ An, Quận Ngũ Hành Sơn, TP Đà Nẵng.thông tin cụ thể: Diện...",https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/3-mat-tien-duong-vo-nguyen-giap-phuong-my-an-tp-es3123111,2026-05-18T22:09:57
homedy_land_list,MT Võ Nguyên Giáp bán đối diện Furama giá siêu đàu tư,140.0,140 Triệu,0.37,375.0,,,,,,land,,Ngu Hanh Son,Ngu Hanh Son,"MT Võ Nguyên Giáp.Cho thuê hoặc bán.DT 187,5m2/ lô tổng 375m2.2 lô LK đối diện Furama Resort.MT Võ Nguyên Giáp ngay biển Đà Nẵng.Bán giá 140tr/m2.Cho thuê...",https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/mt-vo-nguyen-giap-doi-dien-furama-gia-sieu-dau-tu-es2549773,2026-05-18T22:09:57
homedy_land_list,"Bán lô đất kiệt oto đường Lưu Quang Vũ, Hoà Quý,Ngũ Hành Sơn",1750.0,"1,75 Tỷ",19.44,90.0,,,4.5,,,land,,Ngu Hanh Son,Ngu Hanh Son,"Thông tin mô tảCần bán lô đất kiệt đường Lưu Quang Vũ, Hoà Quý, Ngũ Hành Sơn.Gần chợ Khái Tây, khu dân cư đông đúc.Diện tích 90m² (4,5x20m).Hướng Tây...",https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/lo-kiet-oto-duong-luu-quang-vu-hoa-quyngu-es3136312,2026-05-18T22:09:57
homedy_land_list,"Mặt tiền đường bà huyện thanh quan – dt 254m2 xây căn hộ, ks quá đẹp",22000.0,22 Tỷ,86.61,254.0,,,,,,land,,,,"Mặt tiền đường Bà Huyện Thanh Quan – DT 254m2 xây căn hộ, KS quá đẹpVị trí đắt giá khu vực sát biển - Diện tích: 254m², ngang rộng 6,2m nở hậu- Phù hợp xây...",https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/mat-tien-duong-ba-huyen-thanh-dt-254m2-xay-can-ho-ks-qua-dep-es3136169,2026-05-18T22:09:57
homedy_land_list,"Chính chủ cần Bán lô đất đường Trúc Bạch , Hòa quý , Q. Ngũ Hành Sơn , TP Đà Nẵng",3650.0,"3,65 Tỷ",36.5,100.0,,,,7.5,,land,,Ngu Hanh Son,Ngu Hanh Son,"Cần bán lô đất 80 Lô B.2.83 Khu đô thị ven sông Hòa Quý- View trước bện viện - Đường 7,5 m Gặp chính chủ",https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/chinh-chu-can-lo-duong-truc-bach-hoa-quy-q-tp-es3135505,2026-05-18T22:09:57
homedy_land_list,"Đất đẹp mỹ đa đông 12, sát biển mỹ khê & khu du lịch phố tây",9000.0,9 Tỷ,95.74,94.0,,,,,,land,,,,"Đất đẹp Mỹ Đa Đông 12, sát biển Mỹ Khê & khu du lịch PHỐ TÂY - Diện tích: 94m² - Khu vực đông khách quốc tế lưu trú, kinh doanh cực kỳ sầm uất - Vị trí...",https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/dep-my-dong-12-sat-bien-khe-khu-du-lich-pho-tay-es3133213,2026-05-18T22:10:08
homedy_land_list,"Chỉ từ 38tr/m2 quý khách hàng hay các NĐT sẽ được sở hữu một lô đất đẹp tại biển Hoà Hải, Ngũ Hành",3400.0,"3,4 Tỷ",37.78,90.0,,,,,,land,,Ngu Hanh Son,Ngu Hanh Son,"💕Chỉ từ 38tr/m2 quý khách hàng và các NĐT sẽ sở hữu một lô đất đẹp thuộc TĐC Đông Hải, Hoà Hải, Ngũ Hành Sơn, Đà Nẵng♻️Lô đất nằm ở vị trí đắc địa và phát...",https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/chi-tu-38tr-m2-quy-khach-hang-hay-cac-ndt-se-duoc-so-huu-mot-lo-dep-tai-bien-hoa-hai-es3126498,2026-05-18T22:10:08
homedy_land_list,Cần bán lô đất mặt tiền an thượng 33 - gần biển - xây căn hộ quá đẹp,14500.0,"14,5 Tỷ",179.01,81.0,,,4.5,,,land,,,,"Cần bán lô đất mặt tiền An Thượng 33 - Gần biển - Diện tích đất 81m2, ngang 4,5m.- Khu vực vip nhất Đà Nẵng, phố tây An Thượng, cách buển chỉ 100m. - Giá:...",https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/can-lo-mat-tien-an-thuong-33-gan-bien-xay-ho-qua-dep-es3133066,2026-05-18T22:10:08
homedy_land_list,"🔴💥bán đất đường mỹ đa đông 12 - gần biển - vị trí xây căn hộ, ks rất đẹp",9000.0,9 Tỷ,95.74,94.0,,,5.5,,,land,,Ngu Hanh Son,Ngu Hanh Son,"Bán đất đường Mỹ Đa Đông 12 - Gần biển - vị trí xây căn hộ, KS rất đẹp- Q. Ngũ Hành Sơn, TP Đà Nẵng - Diện tích: 94m2, ngang 5,5m vuông vức - Vị trí thích...",https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/duong-my-dong-12-gan-bien-vi-tri-xay-can-ho-ks-rat-dep-es3132069,2026-05-18T22:10:08
homedy_land_list,🔴💥bán đất mặt tiền đường an thượng 33 - sát đỗ bá,14500.0,"14,5 Tỷ",179.01,81.0,,,,,,land,,Ngu Hanh Son,Ngu Hanh Son,"Bán đất mặt tiền đường An Thượng 33 - sát Đỗ Bá- Q. Ngũ Hành Sơn, TP Đà Nẵng - Diện tích: 81m2 - Vị trí: Ngay trung tâm phố tây, Khu du lịch sầm uất, kinh...",https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/mat-tien-duong-an-thuong-33-sat-do-ba-es3132051,2026-05-18T22:10:08
homedy_land_list,🔴💥bán đất mặt tiền đường an thượng 9 - khu phố tây an thượng,13000.0,13 Tỷ,173.33,75.0,,,5.0,5.0,,land,,Ngu Hanh Son,Ngu Hanh Son,"Bán đất mặt tiền đường An Thượng 9 - khu phố Tây An Thượng- Q. Ngũ Hành Sơn, TP Đà Nẵng- Diện tích: 75m2 (5x15)m- Đường 5m5, lề 3m.- Vị trí đắc địa: Ngay...",https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/mat-tien-duong-an-thuong-9-khu-pho-tay-es3132019,2026-05-18T22:10:08
homedy_land_list,🔴💥bán đất mặt tiền đường đỗ bí - dt 162m2 - gía đầu tư,26500.0,"26,5 Tỷ",163.58,162.0,,,9.0,,,land,,Ngu Hanh Son,Ngu Hanh Son,"Bán đất mặt tiền đường Đỗ Bí- Q. Ngũ Hành Sơn, TP Đà Nẵng- Diện tích: 162m2 (9x18)m- Vị trí đắc địa: Vị trí: Song song với đường Võ Nguyên Giáp, bước qua...",https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/mat-tien-duong-do-bi-dt-162m2-gia-dau-tu-es3131989,2026-05-18T22:10:08
homedy_land_list,"Bán đất kiệt ô tô Trần Hoành, Ngũ Hành Sơn, 72m², giá 4.15 tỷ",4150.0,"4,15 Tỷ",57.64,72.0,,,,,,land,,Ngu Hanh Son,Ngu Hanh Son,"Bán đất kiệt ô tô Trần Hoành, Ngũ Hành Sơn, 72m², giá 4.15 tỷ• Lô góc 2 mặt kiệt, ô tô đỗ...",https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/kiet-o-to-tran-hoanh-72m-gia-4-15-ty-es3131752,2026-05-18T22:10:08
homedy_land_list,"Mặt tiền đường bà huyện thanh quan – dt 254m2 xây căn hộ, ks quá đẹp",22000.0,22 Tỷ,86.61,254.0,,,,,,land,,,,"Mặt tiền đường Bà Huyện Thanh Quan – DT 254m2 xây căn hộ, KS quá đẹpVị trí đắt giá khu vực sát biển - Diện tích: 254m², ngang rộng 6,2m nở hậu- Phù hợp xây...",https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/mat-tien-duong-ba-huyen-thanh-dt-254m2-xay-can-ho-ks-qua-dep-es3131735,2026-05-18T22:10:08
homedy_land_list,Mặt tiền đường đỗ bí - 2 lô liền kề 162m2 ngang 9m,26500.0,"26,5 Tỷ",163.58,162.0,,,9.0,,,land,,,,"Mặt tiền đường Đỗ Bí - 2 lô liền kề 162m2 ngang 9m - Diện tích: 162m2 ngang 9m- Vị trí Xây khách sạn, căn hộ, homestay...quá đẹp- Ngay khu Phố Tây An Thượng...",https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/mat-tien-duong-do-bi-2-lo-lien-ke-162m2-ngang-9m-es3131730,2026-05-18T22:10:08
homedy_land_list,"Bán đất góc 2mt đường 10m5 bùi quốc khái, q ngũ hành sơn",8600.0,"8,6 Tỷ",53.42,161.0,,,8.3,10.0,,land,,Ngu Hanh Son,Ngu Hanh Son,"Bán Đất Góc 2MT đường 10m5 Bùi Quốc Khái, Q Ngũ Hành Sơn - DT: 160m2 ( 8.3x 20m) - Lô Góc 2 mặt tiền. Vị Trí đẹp, gần đường Trường Sa, Nam Kỳ Khỏi Nghĩa,...",https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/goc-2mt-duong-10m5-bui-quoc-khai-q-es3131364,2026-05-18T22:10:08
homedy_land_list,🔴💥bán đất mặt tiền đường bà huyện thanh quan - dt 254m2,22000.0,22 Tỷ,86.61,254.0,,,,,,land,,Ngu Hanh Son,Ngu Hanh Son,"Bán đất mặt tiền đường Bà Huyện Thanh Quan- Q. Ngũ Hành Sơn, TP Đà Nẵng- Diện tích: 254m2 (6,18m nở hậu đẹp)- Vị trí đắc địa: Gần biển, công viên, chợ,...",https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/mat-tien-duong-ba-huyen-thanh-dt-254m2-es3130834,2026-05-18T22:10:08
homedy_land_list,"Cần bán 2 lô liền kề tổng diện tích 220m2,kiệt bình kỳ, đường ô tô thông. Giá 3.3 tỷ",3.4,"3,4 - 3,5 Triệu",0.02,220.0,,,,,,land,,Ngu Hanh Son,Ngu Hanh Son,"🔥 CHÍNH CHỦ BÁN 2 LÔ ĐẤT LIỀN KỀ – KIỆT BÌNH KỲ – ĐƯỜNG Ô TÔ THÔNG 🔥🏡 Cơ hội sở hữu 2 lô đất liền kề với tổng diện tích 220m², vị trí đẹp, giá tốt!📍 Vị...",https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/can-2-lo-lien-ke-tong-dien-tich-220m2kiet-binh-ky-duong-o-to-thong-gia-3-ty-es3125714,2026-05-18T22:10:08
homedy_land_list,🔴💥bán đất lô góc 2 mặt tiền đường bùi quốc khái,8600.0,"8,6 Tỷ",53.42,161.0,,,8.3,,,land,,Ngu Hanh Son,Ngu Hanh Son,"Bán đất Lô góc 2 mặt tiền đường Bùi Quốc Khái - Q. Ngũ Hành Sơn, TP Đà Nẵng- Diện tích: 160,6m2 (8,3x20)m- Đường: 10.5m, Vỉa hè: 5m- Vị trí đắc địa: Lô góc...",https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/lo-goc-2-mat-tien-duong-bui-quoc-khai-es3125323,2026-05-18T22:10:08
homedy_land_list,"300m2 Đất mặt tiền Lê Văn Hiến - Gần Cầu Biện, Non Nước - Ngang 12m - 55tr/m2",16500.0,"16,5 Tỷ",55.0,300.0,,,12.0,,,land,,Ngu Hanh Son,Ngu Hanh Son,"+ Anh chị mong muốn tìm được 1 vị trí thích hợp, gần trung tâm, di chuyển xe trọng tải lớn mà không bị cấm đường, không phải đi đường tránh, đường vòng tại...",https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/300m2-mat-tien-le-van-hien-gan-cau-bien-non-nuoc-ngang-12m-55tr-m2-es3123396,2026-05-18T22:10:08
homedy_land_list,Bán lô đất mặt tiền đường Nam Kỳ Khởi Nghĩa quận Ngũ Hành Sơn gần khu FPT,6300.0,"6,3 Tỷ",45.0,140.0,,,5.28,,,land,,Ngu Hanh Son,Ngu Hanh Son,"Cần bán nhanh lô đất mặt tiền đường Nam Kỳ Khởi Nghĩa thuộc phường Hòa Hải, quận Ngũ Hành Sơn, Đà Nẵng.- Diện tích đất 140,2m2, ngang 5,28m, dài 24m, hướng...",https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/lo-mat-tien-duong-nam-ky-khoi-nghia-gan-khu-fpt-es1772416,2026-05-18T22:10:08
homedy_land_list,Đất mặt tiền Ngũ Hành Sơn - Sát Hồ Xuân Hương 2862m2 - Thổ cư 100% - sử dụng 3050m2,250000.0,250 Tỷ,87.35,2862.0,,,,,,land,,Ngu Hanh Son,Ngu Hanh Son,"Chào quý anh/chị - siêu giới đầu tư.+ Anh chị mong muốn tìm được 1 vị trí thích hợp, gần trung tâm, di chuyển xe trọng tải lớn mà không bị cấm đường, không...",https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/mat-tien-sat-ho-xuan-huong-2862m2-tho-cu-100-su-dung-3050m2-es3121416,2026-05-18T22:10:28
homedy_land_list,🔥🔥 Siêu phẩm đất nền BIỆT THỰ cao cấp – Đường Đào Duy Tùng – Cơ Hội Vàng Đầu Tư! 🔥,15000.0,15 Tỷ,41.55,361.0,,,,7.5,,land,,Ngu Hanh Son,Ngu Hanh Son,"🏡 Vị trí đắc địa, tiềm năng sinh lời cực cao!🔹 Giá bán: 15 tỷ VNĐ🔹 Diện tích: 361m² – Mặt tiền rộng 14,5m🔹 Hạ tầng chuẩn chỉnh: Đường 7,5m, hai chiều,...",https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/sieu-pham-nen-biet-thu-cao-cap-duong-dao-duy-tung-co-hoi-vang-dau-tu-es3120158,2026-05-18T22:10:28
homedy_land_list,Cơ Hội Đầu Tư Tiềm Năng Trung Hạn - Đất nền quần thể khu biệt thự - 361m2 - Liên hệ ngay !,15000.0,15 Tỷ,41.55,361.0,,,,,,land,,Ngu Hanh Son,Ngu Hanh Son,"Cơ hội đầu tư Đất nền tiềm năng - Bán đất tại Đào Duy Tùng, 361 m2, Ngũ Hành Sơn, Đà Nẵng Đất nền tại Đào Duy Tùng, Ngũ Hành Sơn, Đà Nẵng, diện tích...",https://homedy.com/ban-dat-khu-do-thi-phu-my-an/co-hoi-dau-tu-tiem-nang-trung-han-nen-quan-the-biet-thu-361m2-lien-he-ngay-es3118968,2026-05-18T22:10:28
homedy_land_list,"Đất đẹp Võ Văn Đồng, cạnh bãi tắm Tân Trà, Resort",3950.0,"3,95 Tỷ",43.89,90.0,,,,,,land,,Ngu Hanh Son,Ngu Hanh Son,"Đất đẹp, vị trí lý tưởng trên đường Võ Văn Đồng, ra biển Tân Trà và cả tá Resort chỉ 500m, Sheraton 800m, FPT Plaza chỉ 500m. Rất phù hợp cho nhà ở gia...",https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/dep-vo-van-dong-canh-bai-tam-tan-tra-resort-es3112063,2026-05-18T22:10:28
homedy_land_list,Chào bán lô kiệt ô tô khu dân cư thị an. P hòa quý. Giá rẻ,1470.0,"1,47 Tỷ",14.7,100.0,,,,,,land,,Ngu Hanh Son,Ngu Hanh Son,"📣📣Chào bán lô kiệt ô tô khu dân cư thị an. P hòa quý. Giá rẻ📣📣📍📍Gần trường cao đẳng nghề, gần chợ , trường học. Khu vực đông dân cư,..👉👉Dt 100m2....",https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/chao-lo-kiet-o-to-khu-dan-cu-thi-an-p-hoa-quy-gia-re-es3111608,2026-05-18T22:10:28
homedy_land_list,"Bán đất 2 mặt tiền đường Chương Dương và đường đi bộ 5m, gần cầu Trần Thị Lý",19000.0,19 Tỷ,190.0,100.0,,,,,,land,,Ngu Hanh Son,Ngu Hanh Son,"Bán đất đường Chương Dương giáp sông Hàn gần cầu Trần Thị Lý- Lô 2MT Chương Dương, B4, DT 100m2 (5*20), kề góc Chương Dương & Hàm Tử, giá 19 tỷ➡️ Hỗ trợ...",https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/2-mat-tien-duong-chuong-va-di-bo-5m-gan-cau-tran-thi-ly-es3105272,2026-05-18T22:10:28
homedy_land_list,💥Bán Gấp lô đất Hoà Quý gần Võ Chí Công - Ngũ Hành Sơn chỉ 2.5tỷ_0935995042,2500.0,"2,5 Tỷ",25.0,100.0,,,,,,land,,Ngu Hanh Son,Ngu Hanh Son,"💥💥💥 Bán Gấp lô đất Hoà Quý - Võ Chí Công - Ngũ Hành Sơn chỉ 2.5tỷ_0935995042🎀- Qua cầu Khuê Đông, gần Võ Chí Công 🌾- Trục Đường thông...",https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/gap-lo-hoa-quy-gan-vo-chi-cong-2-5ty-0935995042-es2856054,2026-05-18T22:10:28
homedy_land_list,"Duy nhất lô đất Hoàng Công Chất sát biển, sát đất lớn TMDV mà chỉ nhỉnh 4tỷ xíu",4130.0,"4,13 Tỷ",45.89,90.0,,,,5.5,,land,,Ngu Hanh Son,Ngu Hanh Son,"1. THÔNG TIN LÔ ĐẤT:- Diện tích: 90m2- Đường 5,5m lề 3m2. ĐIỂM MẠNH VÀ TIỀM NĂNG PHÁT TRIỂN:- Đất chưa qua đầu tư, giá tốt nhất khu vực biển Sơn Thuỷ- cách...",https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/duy-nhat-lo-hoang-cong-chat-sat-bien-lon-tmdv-ma-chi-nhinh-4ty-xiu-es3069285,2026-05-18T22:10:28
homedy_land_list,"Chính chủ nhận cọc lô điện âm khu đô thị Dầu Khí, sạch đẹp giá rẻ, mặt tiền đường lớn",2990.0,"2,99 Tỷ",29.9,100.0,,,,,,land,,Ngu Hanh Son,Ngu Hanh Son,"Bán nhanh lô đất điện âm Khu đô thị Dầu Khí (Hòa Quý City), phường Hòa Quý, quận Ngũ Hành Sơn, Tp Đà Nẵng. - Lô 41 - Block LK2A - Giá bán: 2.99 tỷ...",https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/chinh-chu-nhan-coc-lo-dien-am-khu-do-thi-dau-khi-sach-dep-gia-re-mat-tien-duong-lon-es3026961,2026-05-18T22:10:28
homedy_land_list,Bán đất tặng nhà cấp 4 kiên cố gần biển Non Nước,2790.0,"2,79 Tỷ",31.0,90.0,,,,5.5,,land,,Ngu Hanh Son,Ngu Hanh Son,"Đất 90m2 sẵn nhà cấp 4 kiên cố đang cho thuê kho.Nhà trụ kiên cố,cải tạo lại để ở hay làm kho cho thuê quá tốt.Đường 5.5m cách biển Non Nước 200mGiá tốt cho...",https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/tang-nha-cap-4-kien-co-gan-bien-non-nuoc-es3019843,2026-05-18T22:10:28
homedy_land_list,2 mặt tiền đường 5.5m mà giá chỉ có 20tr/m2,4200.0,"4,2 Tỷ",20.19,208.0,,,,5.5,,land,,Ngu Hanh Son,Ngu Hanh Son,"💥Lô góc đường5.5m diện tích 208m2 ,gần nhà sáng tác Đà Nẵng.💥Cách Võ Chí Công hơn 300m,xung quanh đầy đủ tiện ích,khu vực đang chỉnh trang mạnh mẽ.💢Giá...",https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/2-mat-tien-duong-5-5m-ma-gia-chi-co-20tr-m2-es3010231,2026-05-18T22:10:28
homedy_land_list,"Bán nhanh Đất FPT City Đà Nẵng đường lớn, giá rẻ hơn thị trường",2.89,"2,89 Triệu",0.03,90.0,,,6.0,,,land,,Ngu Hanh Son,Ngu Hanh Son,"Bán hai lô đất FPT City Đà Nẵng - Khu V5, gần Vành Đai Nam Kỳ khởi Nghĩa- Lô B2.28 dt 6x15=90m giá 2ty890- Lô B2.30 dt 6x15=90n giá 2ty9Cả hai lô đều nằm...",https://homedy.com/ban-dat-khu-do-thi-fpt-city-da-nang/nhanh-duong-lon-gia-re-hon-truong-es2997940,2026-05-18T22:10:28
homedy_land_list,Chỉ từ 33tr/m2 sở hữu ngay lô đất đẹp nằm trên con đường huyết mạch nối liền Đà Nẵng với Quảng Nam,3950.0,"3,95 Tỷ",33.19,119.0,,,,15.0,,land,,Ngu Hanh Son,Ngu Hanh Son,"❤️Mặt tiền đường Mai Đăng Chơn con đường huyết mạch thuộc Hoà Quý, Ngũ Hành Sơn, Đà Nẵng.-Đường 15m vỉa hè 5m-Gần ngã tư Lưu Quang Vũ-Lý tưởng để ở hay kinh...",https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/chi-tu-33tr-m2-so-huu-ngay-lo-dep-nam-tren-con-duong-huyet-mach-noi-lien-voi-quang-es2281619,2026-05-18T22:10:28
homedy_land_list,Chính chủ cần bán đất ở Khu Mỹ An Ngũ Hành Sơn Đà Nẵng,4600.0,"4,6 Tỷ",47.92,96.0,,,,5.5,,land,,Ngu Hanh Son,Ngu Hanh Son,"Diện tích 96m2Hướng Đông, Đông BắcĐường 5,5m lề 3m.Khu dân cư đẹp, thích hợp để ở hoặc xây dựng cho thuê, gần sông, gần chợ cách biển 1,3km.Giấy tờ pháp lý...",https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/chinh-chu-can-o-khu-my-an-es2909522,2026-05-18T22:10:28
homedy_land_list,"Siêu hiếm-- chính chủ gửi 3 lô liền mặt tiềndg 7,5m Hói Kiểng ngay bờ sông nam tri phương hòa xuân.",11500.0,"11,5 Tỷ",36.51,315.0,,,,,,land,,Ngu Hanh Son,Ngu Hanh Son,"💥 SIÊU VIP💥 3 LÔ LIỀN KỀ ĐƯỜNG HÓI KIỂNG 8, KHU VIP ĐIỆN ÂM Ở NAM HOÀ XUÂN ĐÀ NẴNG, GIÁ ĐẦU TƯ.- ------------------------------------------📍 VỊ TRÍ:- Mặt...",https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/sieu-hiem-chinh-chu-gui-3-lo-lien-mat-tiendg-75m-hoi-kieng-ngay-bo-song-nam-tri-phuong-hoa-xuan-es2953474,2026-05-18T22:10:28
homedy_land_list,"Bán nhanh kiệt ôtô Mai Đăng Chơn gần trường học Nguyễn BỈnh Khiêm, ỦY BAN Hòa Quý",1380.0,"1,38 Tỷ",16.24,85.0,,,,,,land,,Ngu Hanh Son,Ngu Hanh Son,"Bán nhanh kiệt ô tô Mai Đăng Chơn gần trường học , ủy ban Hòa QuýDT: 85m2 Đường: bê tông 4m Xung quanh nhà cửa đông, cách MĐC chỉ 100m, chợ Khái Tây 500mKhu...",https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/nhanh-kiet-oto-mai-dang-chon-gan-truong-hoc-nguyen-binh-khiem-uy-hoa-quy-es2856056,2026-05-18T22:10:28
homedy_land_list,Chính chủ cần bán lô đất ở khu Mỹ An gần đường Chương Dương Ngũ Hành Sơn Đà Nẵng,46.0,46 Triệu,0.48,96.0,,,,5.5,,land,,Ngu Hanh Son,Ngu Hanh Son,"Diện tích 96m2Hướng Đông, Đông BắcĐường 5,5m lề 3m.Khu dân cư đẹp, thích hợp để ở hoặc xây dựng cho thuê, gần sông, gần chợ cách biển 1,3km.Giấy tờ pháp lý...",https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/chinh-chu-can-lo-o-khu-my-an-gan-duong-chuong-es2909481,2026-05-18T22:10:28
homedy_land_list,Cần tiền phát triển dự án - nên muốn ra đi cặp đất biển Võ Nguyên Giáp. D.tích: 306m2 - Ngang 12m2,39000.0,39 Tỷ,127.45,306.0,,,12.0,,,land,,Ngu Hanh Son,Ngu Hanh Son,"SIÊU PHẨM 2 LÔ mặt tiền đường VÕ NGUYÊN GIÁPThích hợp dành cho quý Anh/Chị đầu tư xây dựng căn hộ, khách sạn, nhà hàng ....v..v...........Vị trí VIP: Đường...",https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/can-tien-phat-trien-du-an-nen-muon-ra-di-cap-bien-vo-nguyen-giap-d-tich-306m2-ngang-12m2-es2864650,2026-05-18T22:10:47
homedy_land_list,"Bán lô đất đẹp gần biển, ngang 7m.",3900.0,"3,9 Tỷ",27.86,140.0,,,7.0,,,land,,Ngu Hanh Son,Ngu Hanh Son,"BÁN LÔ ĐẤT ĐẸP + Dt: 140m2+ Hướng Đông+ Cách bãi tắm non nướcRất thích hợp xây nhà để ở, căn hộ.",https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/lo-dep-gan-bien-ngang-7m-es2865729,2026-05-18T22:10:47
homedy_land_list,"Bán lô đất kẹp cống, gần biển, dt 126m2",5400.0,"5,4 Tỷ",42.86,126.0,,,,,,land,,Ngu Hanh Son,Ngu Hanh Son,"Bán lô đất đẹp nhất tuyến đường+ Dt: 126m2 + Hướng Đông+ Cách bãi tắm sơn Thủy 500m2Thích hợp xây tòa căn hộ, nhà, villa ...Liên hệ e ngay để sở hữu lô đất đẹp",https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/lo-kep-cong-gan-bien-dt-126m2-es2863247,2026-05-18T22:10:47
homedy_land_list,"Bán lô góc Mạc Cửu- Dương Tử giang, khu Nam Việt Á, sát sông, 102,4m2, LH 0974890 542- 0905 566 020",6500.0,"6,5 Tỷ",63.73,102.0,,,,7.5,,land,,Ngu Hanh Son,Ngu Hanh Son,"Lô góc Mạc Cửu- Dương Tử giang, khu Nam Việt Á, P.Khuê Mỹ, Q.Ngũ Hành Sơn, Đà Nẵng. DT 102,4m2, hướng đông Bắc. Đường rộng 7,5m. bao đậu ô tô. Khu đất tọa...",https://homedy.com/ban-dat-quan-ngu-hanh-son-da-nang/lo-goc-mac-cuu-duong-tu-giang-khu-nam-viet-a-sat-song-1024m2-lh-0974890-542-0905-566-020-es2855478,2026-05-18T22:10:47
